#open, high, low, volume, close
210000,211500,208000,244377,210500
208000,210000,203000,248997,203000
200000,200500,193500,237798,194000
194500,197000,189000,392442,189000
189500,192000,185000,288950,187500
190000,191500,178500,458209,180000
162000,174000,162000,623997,171500
172500,176000,161500,329732,161500
156500,159000,152000,433323,152500
152500,154000,140500,438595,141000
142000,145000,126000,577742,129000
130000,142000,126500,567440,140500
128000,139000,127000,522677,133500
140500,145500,137000,464543,144500
159500,173000,156000,810541,169500
167000,179500,164000,658075,167000
179500,179500,165500,576106,170000
164000,168000,160500,446277,164500
166500,171500,164500,409687,169500
166500,171000,165500,362016,166500
168500,169000,162000,396835,167000
164500,167000,163000,307022,165000
165500,169500,164500,301214,169500
173000,174500,168000,600590,172500
170000,174500,169000,444216,170000
173000,179500,171000,607783,178000
178500,184000,175500,368237,181000
178000,179000,174000,243078,174000
175000,178000,173000,256468,176500
173000,177000,171000,402536,174500
175500,181500,175500,315155,179500
179000,181000,178000,402353,179500
178500,179000,173000,387624,176500
171500,176500,169000,425251,176500
175500,180000,175000,278640,177000
175500,175500,167500,440277,169000
168000,169500,167000,401696,167500
167000,169500,166000,351935,167500
168500,172000,167500,330932,172000
168500,172000,167000,393505,169500
171000,173000,169500,284330,173000
170500,172000,169500,260282,170000
171500,177500,171500,359076,176000
175000,178500,172000,441460,172500
172000,172500,168500,260081,170000
167000,170500,167000,231167,170500
170000,170000,168000,291779,169500
171000,172500,169000,211529,172500
174500,174500,170000,224848,173000
179000,187000,178000,632454,186500
184000,187000,182000,251354,185000
187500,189500,185000,288325,187000
188000,188500,182500,255149,184000
187000,187000,181500,166801,186500
188500,196500,187500,353343,195000
193500,196000,192000,285130,193000
193000,193500,190000,287260,190500
190500,200500,188500,389868,198000
196000,206500,196000,260640,206000
203000,219000,202500,430198,214000
218500,230000,217000,515118,224000
225000,229500,217000,408294,217500
215000,221000,213000,287283,219000
225000,225500,216500,285589,217500
216500,221000,212500,244881,214500
212000,213000,209000,338548,211000
208500,211000,203500,624141,206000
193500,206000,193000,440380,206000
198500,199500,187000,594810,187000
190000,196500,190000,322656,195000
193000,194000,188500,316584,190000
187500,193000,185500,282466,188000
190000,191500,185500,319737,185500
185000,187000,183500,204828,184000
187000,196000,186500,579311,193000
195500,212500,195500,734730,205000
200500,202500,194000,392726,194000
197000,201000,196500,295836,198500
193000,195000,191500,212889,192000
195000,197500,192000,253317,192000
194500,198000,193000,173150,194000
192000,196000,192000,253093,194500
196000,199500,194500,165056,195500
197000,206000,194500,336074,204500
205500,206000,199000,352141,201000
200000,203500,199000,271449,199000
201000,201000,197500,299020,197500
195500,196500,191000,280706,192500
194500,205500,193500,416475,204500
203500,211500,200000,549007,210000
213500,223000,213000,815163,215500
216500,220000,213000,402205,213000
213000,221000,212500,436200,220500
222000,227500,219000,434885,224000
221500,224000,216000,558469,217000
217000,219500,211000,386754,211000
209500,214000,206500,511415,211500
207000,214000,203500,566590,203500
203500,210000,202000,394211,203500
204500,206000,202500,333839,204000
202000,212000,200500,557688,212000
212500,217500,212000,399720,213000
211500,213000,205000,386250,205500
208000,208500,203000,292704,206000
206500,212000,206500,371368,208000
207000,213000,206000,435388,212500
213000,223500,212500,831406,222500
222500,227500,216000,635205,223500
226500,245000,226000,1265411,238000
239000,241000,230000,626321,239000
232500,235500,227500,604103,229500
231500,240000,225000,983401,228000
228500,230000,218500,462365,224000
220000,224500,213000,535693,214500
214000,218000,213500,369044,217000
213000,215000,203500,519337,204500
210000,214000,205000,392349,211000
212500,218000,208500,295989,217000
221000,226000,219000,377235,219500
220000,224000,216000,345505,223500
224500,225000,217000,322599,217000
217500,230000,217500,778178,226000
232500,236000,224000,805029,224000
225000,241000,225000,915042,238500
239000,240500,232500,564954,235500
238000,238000,232000,425972,233500
224000,231000,224000,442319,230000
228000,228500,224500,272841,225500
227500,231000,224000,279719,225500
223000,227500,222000,260718,223500
225500,226000,223500,335130,224000
221500,226500,221000,236329,226000
227000,235000,227000,417530,232500
235000,235500,231500,306934,234000
233000,242500,231000,658710,242500
242500,247000,240500,592993,242000
241000,242000,235000,465237,240000
241000,247500,239500,425049,242500
241500,242000,232500,407826,234000
